"employee_scd_id";"employee_id";"year";"status";"country";"department";"date_situation";"seniority_group"
202300287;287;2023;"Non-manager";"Denmark";"Digital Marketing & Growth";"2023-12-15";"3-5 years"
202300288;288;2023;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2023-12-15";"1-2 years"
202300289;289;2023;"Non-manager";"Spain";"Finance & Operations";"2023-12-15";"3-5 years"
202300290;290;2023;"Non-manager";"France";"Technology & IT Strategy";"2023-12-15";"3-5 years"
202300291;291;2023;"Non-manager";"Sweden";"Customer Experience & Design";"2023-12-15";"10-15 years"
202300292;292;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"3-5 years"
202300293;293;2023;"Non-manager";"Sweden";"Sales & Business Development";"2023-12-15";"3-5 years"
202300294;294;2023;"Non-manager";"Germany";"Sales & Business Development";"2023-12-15";"1-2 years"
202300295;295;2023;"Non-manager";"Germany";"Finance & Operations";"2023-12-15";"10-15 years"
202300296;296;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"1-2 years"
202300297;297;2023;"Non-manager";"Spain";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202300298;298;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"3-5 years"
202300299;299;2023;"Non-manager";"Spain";"Finance & Operations";"2023-12-15";"3-5 years"
202300300;300;2023;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2023-12-15";"6-9 years"
202300301;301;2023;"Non-manager";"Sweden";"Digital Marketing & Growth";"2023-12-15";"3-5 years"
202300302;302;2023;"Non-manager";"Germany";"Data & Analytics Consulting";"2023-12-15";"1-2 years"
202300303;303;2023;"Manager";"Denmark";"Transformation & Change Management";"2023-12-15";"3-5 years"
202300304;304;2023;"Non-manager";"Spain";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202300305;305;2023;"Non-manager";"Spain";"Data & Analytics Consulting";"2023-12-15";"Less than 1 year"
202300306;306;2023;"Non-manager";"Spain";"Data & Analytics Consulting";"2023-12-15";"10-15 years"
202300307;307;2023;"Non-manager";"Germany";"Sales & Business Development";"2023-12-15";"Less than 1 year"
202300308;308;2023;"Manager";"France";"Customer Experience & Design";"2023-12-15";"1-2 years"
202300309;309;2023;"Manager";"Sweden";"Finance & Operations";"2023-12-15";"1-2 years"
202300310;310;2023;"Non-manager";"Denmark";"Technology & IT Strategy";"2023-12-15";"10-15 years"
202300311;311;2023;"Non-manager";"Spain";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202300312;312;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"6-9 years"
202300313;313;2023;"Manager";"France";"Digital Marketing & Growth";"2023-12-15";"3-5 years"
202300314;314;2023;"Manager";"Sweden";"Digital Marketing & Growth";"2023-12-15";"10-15 years"
202300315;315;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"6-9 years"
202300316;316;2023;"Non-manager";"France";"Human Resources";"2023-12-15";"1-2 years"
202300317;317;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"1-2 years"
202300318;318;2023;"Manager";"France";"Transformation & Change Management";"2023-12-15";"1-2 years"
202300319;319;2023;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2023-12-15";"6-9 years"
202300320;320;2023;"Manager";"Spain";"Data & Analytics Consulting";"2023-12-15";"10-15 years"
202300321;321;2023;"Manager";"Sweden";"Human Resources";"2023-12-15";"Less than 1 year"
202300322;322;2023;"Non-manager";"Spain";"Finance & Operations";"2023-12-15";"6-9 years"
202300323;323;2023;"Non-manager";"Germany";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202300324;324;2023;"Non-manager";"Germany";"Customer Experience & Design";"2023-12-15";"1-2 years"
202300325;325;2023;"Non-manager";"France";"Finance & Operations";"2023-12-15";"3-5 years"
202300326;326;2023;"Non-manager";"Spain";"Finance & Operations";"2023-12-15";"3-5 years"
202300327;327;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"6-9 years"
202300328;328;2023;"Non-manager";"Germany";"Digital Marketing & Growth";"2023-12-15";"1-2 years"
202300329;329;2023;"Manager";"France";"Transformation & Change Management";"2023-12-15";"6-9 years"
202300330;330;2023;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2023-12-15";"Less than 1 year"
202300331;331;2023;"Non-manager";"Spain";"Digital Strategy Consulting";"2023-12-15";"10-15 years"
202300332;332;2023;"Non-manager";"Sweden";"Digital Marketing & Growth";"2023-12-15";"3-5 years"
202300333;333;2023;"Non-manager";"Germany";"Cybersecurity & Digital Risk";"2023-12-15";"10-15 years"
202300334;334;2023;"Manager";"Germany";"Transformation & Change Management";"2023-12-15";"Less than 1 year"
202300335;335;2023;"Non-manager";"France";"Technology & IT Strategy";"2023-12-15";"1-2 years"
202300336;336;2023;"Manager";"Sweden";"Cybersecurity & Digital Risk";"2023-12-15";"1-2 years"
202300337;337;2023;"Non-manager";"Sweden";"Customer Experience & Design";"2023-12-15";"10-15 years"
202300338;338;2023;"Non-manager";"Sweden";"Finance & Operations";"2023-12-15";"3-5 years"
202300339;339;2023;"Non-manager";"Sweden";"Finance & Operations";"2023-12-15";"15+ years"
202300340;340;2023;"Non-manager";"France";"Technology & IT Strategy";"2023-12-15";"3-5 years"
202300341;341;2023;"Non-manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202300342;342;2023;"Non-manager";"Sweden";"Sales & Business Development";"2023-12-15";"1-2 years"
202300343;343;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202300344;344;2023;"Manager";"Germany";"Customer Experience & Design";"2023-12-15";"Less than 1 year"
202300345;345;2023;"Non-manager";"Germany";"Digital Marketing & Growth";"2023-12-15";"1-2 years"
202300346;346;2023;"Manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"15+ years"
202300347;347;2023;"Non-manager";"Germany";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202300348;348;2023;"Non-manager";"Spain";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202300349;349;2023;"Non-manager";"Germany";"Transformation & Change Management";"2023-12-15";"6-9 years"
202300350;350;2023;"Manager";"France";"Customer Experience & Design";"2023-12-15";"6-9 years"
202300351;351;2023;"Manager";"France";"Data & Analytics Consulting";"2023-12-15";"6-9 years"
202300352;352;2023;"Non-manager";"Germany";"Technology & IT Strategy";"2023-12-15";"3-5 years"
202300353;353;2023;"Non-manager";"Spain";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202300354;354;2023;"Non-manager";"Germany";"Digital Strategy Consulting";"2023-12-15";"10-15 years"
202300355;355;2023;"Non-manager";"Germany";"Cybersecurity & Digital Risk";"2023-12-15";"3-5 years"
202300356;356;2023;"Non-manager";"France";"Transformation & Change Management";"2023-12-15";"1-2 years"
202300357;357;2023;"Non-manager";"Sweden";"Customer Experience & Design";"2023-12-15";"10-15 years"
202300358;358;2023;"Manager";"Sweden";"Sales & Business Development";"2023-12-15";"1-2 years"
202300359;359;2023;"Manager";"Denmark";"Data & Analytics Consulting";"2023-12-15";"1-2 years"
202300360;360;2023;"Non-manager";"Sweden";"Human Resources";"2023-12-15";"1-2 years"
202300361;361;2023;"Non-manager";"Spain";"Customer Experience & Design";"2023-12-15";"3-5 years"
202300362;362;2023;"Non-manager";"Sweden";"Human Resources";"2023-12-15";"1-2 years"
202300363;363;2023;"Non-manager";"France";"Technology & IT Strategy";"2023-12-15";"3-5 years"
202300364;364;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"10-15 years"
202300365;365;2023;"Non-manager";"Germany";"Customer Experience & Design";"2023-12-15";"15+ years"
202300366;366;2023;"Manager";"Spain";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202300367;367;2023;"Manager";"Denmark";"Customer Experience & Design";"2023-12-15";"15+ years"
202300368;368;2023;"Non-manager";"Denmark";"Customer Experience & Design";"2023-12-15";"3-5 years"
202300369;369;2023;"Non-manager";"Germany";"Human Resources";"2023-12-15";"1-2 years"
202300370;370;2023;"Non-manager";"Spain";"Customer Experience & Design";"2023-12-15";"10-15 years"
202300371;371;2023;"Non-manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"Less than 1 year"
202300372;372;2023;"Non-manager";"Germany";"Data & Analytics Consulting";"2023-12-15";"Less than 1 year"
202300373;373;2023;"Non-manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202300374;374;2023;"Manager";"Sweden";"Sales & Business Development";"2023-12-15";"15+ years"
202300375;375;2023;"Non-manager";"Sweden";"Digital Marketing & Growth";"2023-12-15";"3-5 years"
202300376;376;2023;"Non-manager";"Sweden";"Human Resources";"2023-12-15";"6-9 years"
202300377;377;2023;"Non-manager";"Sweden";"Customer Experience & Design";"2023-12-15";"3-5 years"
202300378;378;2023;"Non-manager";"Spain";"Human Resources";"2023-12-15";"10-15 years"
202300379;379;2023;"Manager";"Spain";"Finance & Operations";"2023-12-15";"15+ years"
202300380;380;2023;"Non-manager";"Sweden";"Finance & Operations";"2023-12-15";"1-2 years"
202300381;381;2023;"Non-manager";"Germany";"Cybersecurity & Digital Risk";"2023-12-15";"3-5 years"
202300382;382;2023;"Non-manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"Less than 1 year"
202300383;383;2023;"Non-manager";"Sweden";"Customer Experience & Design";"2023-12-15";"3-5 years"
202300384;384;2023;"Non-manager";"Spain";"Human Resources";"2023-12-15";"6-9 years"
202300385;385;2023;"Non-manager";"Germany";"Sales & Business Development";"2023-12-15";"3-5 years"
202300386;386;2023;"Manager";"France";"Digital Marketing & Growth";"2023-12-15";"3-5 years"
202300387;387;2023;"Non-manager";"Germany";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202300388;388;2023;"Manager";"Germany";"Finance & Operations";"2023-12-15";"Less than 1 year"
202300389;389;2023;"Non-manager";"Denmark";"Technology & IT Strategy";"2023-12-15";"3-5 years"
202300390;390;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"1-2 years"
202300391;391;2023;"Manager";"Spain";"Transformation & Change Management";"2023-12-15";"10-15 years"
202300392;392;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"10-15 years"
202300393;393;2023;"Non-manager";"Sweden";"Customer Experience & Design";"2023-12-15";"3-5 years"
202300394;394;2023;"Manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"1-2 years"
202300395;395;2023;"Non-manager";"Germany";"Finance & Operations";"2023-12-15";"1-2 years"
202300396;396;2023;"Non-manager";"France";"Finance & Operations";"2023-12-15";"3-5 years"
202300397;397;2023;"Non-manager";"Sweden";"Human Resources";"2023-12-15";"10-15 years"
202300398;398;2023;"Manager";"Germany";"Transformation & Change Management";"2023-12-15";"6-9 years"
202300399;399;2023;"Non-manager";"France";"Customer Experience & Design";"2023-12-15";"Less than 1 year"
202300400;400;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"6-9 years"
202300401;401;2023;"Non-manager";"France";"Transformation & Change Management";"2023-12-15";"6-9 years"
202300402;402;2023;"Non-manager";"France";"Technology & IT Strategy";"2023-12-15";"6-9 years"
202300403;403;2023;"Non-manager";"France";"Customer Experience & Design";"2023-12-15";"3-5 years"
202300404;404;2023;"Non-manager";"Sweden";"Sales & Business Development";"2023-12-15";"10-15 years"
202300405;405;2023;"Non-manager";"Germany";"Data & Analytics Consulting";"2023-12-15";"10-15 years"
202300406;406;2023;"Manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"1-2 years"
202300407;407;2023;"Manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"10-15 years"
202300408;408;2023;"Non-manager";"Germany";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202300409;409;2023;"Manager";"Sweden";"Transformation & Change Management";"2023-12-15";"1-2 years"
202300410;410;2023;"Non-manager";"France";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202300411;411;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"10-15 years"
202300412;412;2023;"Manager";"Sweden";"Finance & Operations";"2023-12-15";"10-15 years"
202300413;413;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"10-15 years"
202300414;414;2023;"Non-manager";"France";"Sales & Business Development";"2023-12-15";"10-15 years"
202300415;415;2023;"Non-manager";"Denmark";"Cybersecurity & Digital Risk";"2023-12-15";"3-5 years"
202300416;416;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"3-5 years"
202300417;417;2023;"Non-manager";"Denmark";"Transformation & Change Management";"2023-12-15";"3-5 years"
202300418;418;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"3-5 years"
202300419;419;2023;"Non-manager";"France";"Technology & IT Strategy";"2023-12-15";"3-5 years"
202300420;420;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"10-15 years"
202300421;421;2023;"Manager";"Sweden";"Human Resources";"2023-12-15";"6-9 years"
202300422;422;2023;"Manager";"Denmark";"Digital Strategy Consulting";"2023-12-15";"Less than 1 year"
202300423;423;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"3-5 years"
202300424;424;2023;"Manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202300425;425;2023;"Manager";"Germany";"Sales & Business Development";"2023-12-15";"10-15 years"
202300426;426;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"3-5 years"
202300427;427;2023;"Manager";"Sweden";"Digital Marketing & Growth";"2023-12-15";"3-5 years"
202300428;428;2023;"Non-manager";"Spain";"Digital Marketing & Growth";"2023-12-15";"3-5 years"
202300429;429;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"1-2 years"
202300430;430;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202300431;431;2023;"Non-manager";"Sweden";"Data & Analytics Consulting";"2023-12-15";"Less than 1 year"
202300432;432;2023;"Manager";"Denmark";"Data & Analytics Consulting";"2023-12-15";"1-2 years"
202300433;433;2023;"Non-manager";"Denmark";"Digital Marketing & Growth";"2023-12-15";"1-2 years"
202300434;434;2023;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2023-12-15";"3-5 years"
202300435;435;2023;"Non-manager";"Denmark";"Digital Strategy Consulting";"2023-12-15";"6-9 years"
202300436;436;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"6-9 years"
202300437;437;2023;"Manager";"Sweden";"Transformation & Change Management";"2023-12-15";"10-15 years"
202300438;438;2023;"Non-manager";"Germany";"Customer Experience & Design";"2023-12-15";"1-2 years"
202300439;439;2023;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2023-12-15";"3-5 years"
202300440;440;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"3-5 years"
202300441;441;2023;"Non-manager";"Germany";"Digital Strategy Consulting";"2023-12-15";"1-2 years"
202300442;442;2023;"Manager";"Germany";"Human Resources";"2023-12-15";"3-5 years"
202300443;443;2023;"Non-manager";"France";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202300444;444;2023;"Non-manager";"France";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202300445;445;2023;"Non-manager";"Denmark";"Cybersecurity & Digital Risk";"2023-12-15";"10-15 years"
202300446;446;2023;"Non-manager";"France";"Human Resources";"2023-12-15";"1-2 years"
202300447;447;2023;"Manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"15+ years"
202300448;448;2023;"Non-manager";"Germany";"Finance & Operations";"2023-12-15";"3-5 years"
202300449;449;2023;"Manager";"Denmark";"Cybersecurity & Digital Risk";"2023-12-15";"10-15 years"
202300450;450;2023;"Non-manager";"Germany";"Digital Strategy Consulting";"2023-12-15";"6-9 years"
202300451;451;2023;"Manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"3-5 years"
202300452;452;2023;"Non-manager";"Sweden";"Transformation & Change Management";"2023-12-15";"15+ years"
202300453;453;2023;"Non-manager";"France";"Customer Experience & Design";"2023-12-15";"10-15 years"
202300454;454;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"Less than 1 year"
202300455;455;2023;"Non-manager";"Sweden";"Digital Strategy Consulting";"2023-12-15";"6-9 years"
202300456;456;2023;"Non-manager";"Spain";"Transformation & Change Management";"2023-12-15";"1-2 years"
202300457;457;2023;"Non-manager";"Sweden";"Technology & IT Strategy";"2023-12-15";"6-9 years"
202300458;458;2023;"Non-manager";"France";"Cybersecurity & Digital Risk";"2023-12-15";"10-15 years"
202300459;459;2023;"Non-manager";"Denmark";"Customer Experience & Design";"2023-12-15";"1-2 years"
202300460;460;2023;"Non-manager";"Germany";"Cybersecurity & Digital Risk";"2023-12-15";"3-5 years"
202300461;461;2023;"Manager";"Germany";"Data & Analytics Consulting";"2023-12-15";"3-5 years"
202300462;462;2023;"Non-manager";"Sweden";"Digital Marketing & Growth";"2023-12-15";"Less than 1 year"
